ens_gene,Control_3IL_1,Control_3IL_2,Control_3IL_3,Control_3IL_4,Control_1dAPF_1,Control_1dAPF_2,Control_1dAPF_3,Control_1dAPF_4,Control_2dAPF_1,Control_2dAPF_2,Control_2dAPF_3,Control_2dAPF_4,Control_3dAPF_1,Control_3dAPF_2,Control_3dAPF_3,Control_3dAPF_4,Control_4dAPF_1,Control_4dAPF_2,Control_4dAPF_3,Control_4dAPF_4
FBti0019369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0035665,1.0941548659087026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0000299,3.333286135475901,4.925727036640722,6.199169123005418,3.9651654045085416,5.1717950423670676,4.810119020659032,5.345284313186768,5.487167929033105,4.372680517658364,3.4007657703304552,4.956766978556016,3.887867123306385,9.580792546300973,9.167557556699052,9.560548425979384,9.91445101553666,8.090176689017225,8.099438737552779,7.79275613013065,8.510190009011374
FBgn0035785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0034399,4.698627238063187,5.001229170811863,4.49749161677479,3.9651654045085416,2.217447037860758,2.032753657669187,0.8176679960015939,1.870985733205214,1.995407766550286,1.761462709963135,2.5314495537976587,2.485727987248506,4.858287017161716,4.7918275550545975,4.883467929670586,5.3315833223003795,0.0,0.9251681443015286,0.0,0.0
FBgn0035625,0.0,1.3967154662842154,0.0,3.341478678742496,2.7742316207863995,3.18841820885883,2.8279078701199234,1.5817697195242149,0.0,0.6759100669226896,0.0,0.9412819952987069,0.0,0.0,0.0,0.0,5.609617329668816,5.707017152448981,6.573436067100721,5.795474235177886
FBgn0040297,4.259880875814786,2.092893772949384,4.037389085909354,3.686765812540176,1.971058939947394,0.47142825322983684,1.3363458441850022,0.7350507734737403,1.1341651679739477,1.4817188330963849,1.2425411645506765,0.9412819952987069,4.007216651557335,4.0684494638288875,3.93153518009252,2.7845646273246505,3.297141967456852,3.0340826319510175,3.501724434518633,2.471203288664616
FBgn0266039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0033580,0.0,1.3967154662842154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510992060875922,0.0,5.719831395433858,6.107777728830925,5.6919991988121765,5.9510824596167335,2.620735785042855,1.8862444595444556,3.501724434518633,1.3305700326255123
FBgn0010226,4.077953714426452,6.120737800499452,4.766284159411198,5.299135986047763,5.576791945660293,5.251802908676884,4.791262563609338,5.443778590131665,1.481491522698495,2.1971185187861617,1.9000644841437901,1.9110017866630433,3.094255981708078,3.0499598300792474,2.5242673177143984,3.4352484544154076,3.401284813709044,1.8862444595444556,2.2847258113046256,1.3305700326255123
FBti0060634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0010395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0051199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184892448279329,2.8663815918167,1.8406887814365611,3.7137136538145583
FBti0061571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0052695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4083419788989664,1.1464259180562948,2.5242673177143984,0.0,4.103305908998412,4.496573114145273,4.5201320703095265,4.371228721169746
FBgn0034328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0063053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0004425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0000611,5.82296238216375,5.9406726975556285,6.105350043159833,5.980202871672087,6.67933067853652,6.760777511143383,6.8018108418437695,6.198213387347369,5.806481228634544,6.230797206708858,5.6092593860436235,6.239148626912394,6.059760663361932,6.029526895396944,5.6919991988121765,5.588634203503535,5.472894207541405,5.604130460960838,5.852993055254702,5.38906933785634
FBgn0036096,1.0941548659087026,2.9130441092986037,1.3459684640736334,0.9363222169939821,2.7742316207863995,3.060591566754431,3.10861587743114,3.054677723760718,2.9206807575199782,2.6732032057236905,2.8374734857031796,4.056928119807302,3.094255981708078,0.0,1.3697571755208664,2.300668404986712,2.620735785042855,0.9251681443015286,1.8406887814365611,0.0
FBgn0260750,1.0941548659087026,0.0,1.3459684640736334,0.9363222169939821,1.29882187881971,0.47142825322983684,0.8176679960015939,0.7350507734737403,0.6757776155756613,2.531277625487158,1.2425411645506765,1.9110017866630433,2.4083419788989664,1.1464259180562948,2.0595426344676593,3.14628366849434,0.7956050979546384,0.0,0.0,2.010794357833356
FBgn0032924,1.0941548659087026,1.3967154662842154,0.0,0.9363222169939821,0.0,0.0,0.8176679960015939,0.7350507734737403,0.0,0.0,0.7510992060875922,0.0,0.0,0.0,0.0,0.0,0.0,0.9251681443015286,1.195917611065015,0.0
FBgn0025624,3.1609458069557794,3.196146293147699,2.8415769267573183,3.0547007887267013,4.092805171475011,3.821747690009588,3.5454451975577452,3.539940042925177,0.6757776155756613,0.6759100669226896,2.142535475639256,2.2267968210839455,0.0,1.7770709070196742,1.3697571755208664,2.7845646273246505,2.620735785042855,3.320348264058252,2.2847258113046256,1.3305700326255123
FBgn0052117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0026433,0.0,0.0,0.0,0.0,1.29882187881971,0.0,0.0,0.0,0.6757776155756613,1.134357959921195,0.0,0.9412819952987069,0.0,0.0,0.0,2.300668404986712,0.0,0.0,0.0,0.0
FBgn0043364,4.566668846570048,6.120737800499452,4.39548111755004,6.280697811306702,3.0533537187586055,2.9921638659293555,3.10861587743114,2.934433553973824,3.1320747660124124,3.030556947780262,2.8374734857031796,2.7051823615801114,3.6835568542546495,4.169209394877352,2.5242673177143984,3.6758813207176484,5.26776304881093,5.060073313306878,5.645424661059814,5.628792515752526
FBgn0039204,2.139023944715947,2.092893772949384,1.3459684640736334,1.4994185120266184,2.217447037860758,2.495126335611917,2.4790566665494636,3.165666387726941,1.7612130493086422,2.1971185187861617,2.8374734857031796,1.5061284696772113,1.0546121372584065,2.2144184120099855,1.3697571755208664,1.5672679196677282,3.184892448279329,2.2002601933675265,2.2847258113046256,2.471203288664616
FBti0063355,0.0,0.0,0.0,0.0,0.0,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0053460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956050979546384,0.0,0.0,0.0
FBgn0267682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0038631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412819952987069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0011586,2.4697607971785125,2.092893772949384,1.3459684640736334,1.9033973587865018,2.217447037860758,1.889617508290515,2.4790566665494636,3.26872311379763,2.1968416334251497,1.761462709963135,2.3500581985874414,2.485727987248506,1.0546121372584065,1.1464259180562948,2.0595426344676593,2.300668404986712,2.22620833240179,1.4842985531364585,1.195917611065015,0.0
FBti0019528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0035238,1.0941548659087026,0.0,0.0,0.9363222169939821,0.7908883304052967,1.1106600201740937,1.7170628495487912,2.111792611364727,0.6757776155756613,0.0,0.7510992060875922,0.9412819952987069,0.0,0.0,0.0,2.300668404986712,0.0,0.0,0.0,0.0
FBgn0016794,2.139023944715947,2.092893772949384,0.0,1.9033973587865018,2.42783053549337,1.889617508290515,3.230833397103855,2.934433553973824,1.995407766550286,1.761462709963135,1.2425411645506765,1.9110017866630433,0.0,0.0,0.0,2.300668404986712,4.103305908998412,4.102683306361251,1.8406887814365611,3.1001537301313253
FBgn0053462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956050979546384,0.0,0.0,0.0
FBgn0032163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0031977,1.7091845978653877,2.092893772949384,2.8415769267573183,1.9033973587865018,3.0533537187586055,3.2483208761273326,3.7225616004706445,3.539940042925177,3.5551089047298685,3.030556947780262,2.8374734857031796,2.8956199710329433,2.0811620363595527,2.2144184120099855,2.0595426344676593,1.5672679196677282,3.4984134603642865,3.5591083319365,4.436593585173782,4.371228721169746
FBgn0051864,1.7091845978653877,1.3967154662842154,1.3459684640736334,0.0,1.6737456224382226,1.7307000956250065,2.266868463367884,1.219656184569489,1.1341651679739477,0.6759100669226896,1.2425411645506765,0.0,0.0,1.1464259180562948,0.0,0.0,1.3054514150246386,0.0,0.0,0.0
FBgn0033731,3.48721858334754,0.0,0.0,0.0,0.7908883304052967,0.47142825322983684,0.8176679960015939,0.0,0.6757776155756613,0.6759100669226896,1.6084421784993792,0.9412819952987069,1.0546121372584065,2.8213511612688866,3.3930899437541804,2.7845646273246505,0.0,0.0,0.0,0.0
FBgn0003360,12.205906199540353,10.354298552260312,11.088996898247737,10.766864145465485,6.195422531914553,6.407122627183365,6.483111830959834,6.323194757320464,9.849060343214587,9.785397300148574,9.832159892347732,10.024841097333217,12.741573200998886,12.78561413520799,12.926686272856813,12.46398095582665,12.32254916114363,12.593199171910808,13.214612555831064,12.44704440088796
FBgn0034447,0.0,0.0,0.0,0.0,0.0,0.47142825322983684,1.3363458441850022,0.7350507734737403,1.1341651679739477,1.134357959921195,2.142535475639256,1.5061284696772113,0.0,0.0,0.0,0.0,1.9793745788047572,0.9251681443015286,2.2847258113046256,1.3305700326255123
FBgn0003612,2.965189354874725,4.5766553361219,3.5599878834716394,3.0547007887267013,4.9167431022252055,5.113695542157602,4.151875247034707,4.6772192073412935,5.358595203685264,5.030028114373637,5.319591117729161,4.88397501973044,4.007216651557335,4.0684494638288875,3.7733808616806215,4.36697250584953,3.063166831935327,2.6765908644101932,2.623777885743436,3.1001537301313253
FBgn0041775,6.962339656243841,6.9480878648412405,7.045166235817103,7.137375246710587,6.8804689719399885,7.162141058241059,7.029389845159414,6.929921161545787,7.28853361989063,6.869565745859711,7.082848553928714,6.96845444547133,7.344952334197575,7.354283324041725,7.359133508080637,7.580844181358875,7.7588290869917955,7.99147288673706,7.750139000358738,7.7557747511357675
FBgn0259707,0.0,0.0,0.0,0.0,0.7908883304052967,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0011872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0259481,5.1771713351152195,6.086477961202228,4.682130813947222,5.265263991278266,4.092805171475011,4.596272272778528,4.530700350293001,4.853354670306276,5.459987123026512,5.711328729835657,5.83319687293942,5.554947673535999,5.352437524077321,5.1777502311817925,5.343648243786206,4.72925845889086,6.23489081446339,6.170196242314061,6.005722070652698,6.112197865389095
FBgn0265956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0030807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0263346,5.763925459304172,4.47438337705023,5.46519803150902,5.299135986047763,5.662475640359541,5.646253015272429,5.232761416442242,5.178562096977074,4.33046104747738,5.056177234978567,4.677547089357563,4.928251032486124,5.010673833020078,5.024800648996257,5.398864646161227,4.72925845889086,5.0921751488338565,4.496573114145273,4.253434878718498,3.3348716663091835
FBgn0033716,4.495868890204411,3.196146293147699,2.8415769267573183,2.2186493436415238,2.9205324808956745,3.414410888225485,2.6640009352946974,3.26872311379763,3.40044518667437,3.626962449562857,3.4009539760981853,3.4754185385582486,3.6835568542546495,4.0684494638288875,3.93153518009252,3.882056965130231,3.184892448279329,2.6765908644101932,1.195917611065015,3.1001537301313253
FBgn0034255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0040256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620735785042855,1.8862444595444556,0.0,1.3305700326255123
FBgn0038638,2.139023944715947,3.196146293147699,1.3459684640736334,1.4994185120266184,0.0,0.47142825322983684,1.3363458441850022,1.5817697195242149,0.6757776155756613,1.4817188330963849,1.9000644841437901,1.5061284696772113,0.0,0.0,0.0,1.5672679196677282,0.0,0.0,0.0,0.0
FBgn0016917,5.535903439458419,5.595665384677913,4.766284159411198,5.572763188057179,5.256901669380933,5.23709452768115,5.203203852962837,4.853354670306276,4.28696871063627,4.047687592520715,4.715550978669651,4.40906122356986,4.80369162041549,4.588523632578482,4.203747525565489,5.3315833223003795,5.734497554440127,5.4642587303203145,5.2643954556989625,5.101416700504059
FBgn0082954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0038519,4.259880875814786,1.3967154662842154,4.037389085909354,2.8866487978311097,1.971058939947394,2.5907835779171537,1.3363458441850022,2.658930850245847,5.6607512063283725,5.643958550938091,5.269373886555011,5.24067125289855,5.860204609431979,5.594915062506741,6.237653978166273,5.588634203503535,5.060714574610107,5.493339001152444,5.820406544347299,4.821218605799141
FBgn0000247,3.8697291018738493,4.115211820298554,3.1226791887068277,3.5805946314871453,3.1749710539665696,2.764945002318101,2.8279078701199234,3.054677723760718,3.479848639041068,3.5554328972384353,3.2011470819583705,4.056928119807302,2.6748670251954714,3.7155069878738396,3.595729762839265,3.4352484544154076,2.930216417966907,3.320348264058252,2.2847258113046256,2.819684759091683
FBgn0038665,0.0,0.0,0.0,0.0,0.0,1.348190239794843,0.0,0.0,0.6757776155756613,0.6759100669226896,0.0,0.9412819952987069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0033638,4.342907208892356,7.360201402191516,5.061005577768282,5.158597951462255,5.662475640359541,5.690111489158263,5.681691212305121,5.828182393185769,5.106751325007299,4.672525696123032,4.638514942907066,4.88397501973044,4.007216651557335,3.7155069878738396,4.43266005404932,4.498105865918166,6.515763639382466,6.402555328274828,6.117237128165735,6.39790758995121
FBgn0267849,5.131194144450378,5.820753193893983,5.305612913816205,5.002877322619848,4.267047808216255,4.5009905282905445,4.709527958724776,4.639256343284329,3.40044518667437,3.4007657703304552,3.732849258228454,3.590099661597301,4.2714043719644295,4.7918275550545975,4.43266005404932,4.498105865918166,4.331342395548947,4.607125755916431,5.2643954556989625,4.371228721169746
FBgn0261588,0.0,0.0,0.0,0.0,1.6737456224382226,1.1106600201740937,0.8176679960015939,0.0,1.481491522698495,1.134357959921195,0.7510992060875922,0.0,0.0,0.0,2.5242673177143984,0.0,1.3054514150246386,0.0,0.0,0.0
FBgn0082986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0546121372584065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0263595,0.0,0.0,0.0,0.0,0.7908883304052967,0.47142825322983684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBti0020432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0265575,1.7091845978653877,5.820753193893983,3.737260865292839,4.4603365855488555,0.0,0.8261622518534082,0.0,0.7350507734737403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0033052,1.0941548659087026,1.3967154662842154,2.4921155625374896,1.4994185120266184,2.42783053549337,2.032753657669187,2.4790566665494636,1.870985733205214,1.995407766550286,1.9956730793038828,1.6084421784993792,2.485727987248506,0.0,0.0,2.875206533274394,1.5672679196677282,5.239942647145894,4.376840595533849,4.253434878718498,4.6576585509483
FBgn0003074,11.836227105717859,9.252935991568817,10.65499232993732,10.233941625388153,3.664736690848709,3.18841820885883,4.022464859378547,2.658930850245847,6.869214658758294,6.809342264851444,6.692946081569102,7.138277340654029,8.958757490033596,9.089356098201447,8.905235773563978,8.846877479488672,9.118414661228401,9.604651991692778,9.812931121229338,9.241966688420813
FBgn0038207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0037885,2.4697607971785125,0.0,1.3459684640736334,1.9033973587865018,1.6737456224382226,1.1106600201740937,1.3363458441850022,0.0,1.481491522698495,1.761462709963135,0.7510992060875922,0.9412819952987069,1.657328747805431,0.0,0.0,0.0,0.7956050979546384,0.0,0.0,0.0
FBgn0051007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0042131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0030088,2.139023944715947,2.560481047699893,0.0,1.4994185120266184,1.29882187881971,2.1629616537587615,1.7170628495487912,0.7350507734737403,1.7612130493086422,1.134357959921195,0.7510992060875922,2.485727987248506,1.657328747805431,0.0,0.0,0.0,1.6814113788930072,0.0,0.0,2.010794357833356
FBti0019286,1.7091845978653877,0.0,1.3459684640736334,0.0,0.7908883304052967,2.1629616537587615,2.4790566665494636,2.111792611364727,0.6757776155756613,1.9956730793038828,2.142535475639256,0.9412819952987069,1.657328747805431,2.5495687640953513,2.5242673177143984,3.14628366849434,1.6814113788930072,2.4579954803016952,2.623777885743436,2.010794357833356
RR48326_transposable_element,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0030431,1.0941548659087026,0.0,2.029988385578768,0.0,1.6737456224382226,1.5520853328917437,1.3363458441850022,2.318095908673752,2.3735655348761435,2.9209881120052876,2.3500581985874414,2.2267968210839455,3.418788664902193,2.8213511612688866,2.875206533274394,2.300668404986712,3.401284813709044,2.2002601933675265,1.195917611065015,2.819684759091683
FBgn0051875,0.0,0.0,0.0,0.9363222169939821,0.7908883304052967,0.0,0.0,0.0,0.0,0.0,0.7510992060875922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305700326255123
FBgn0036590,0.0,0.0,0.0,0.0,1.6737456224382226,1.1106600201740937,1.3363458441850022,1.5817697195242149,0.0,0.0,0.0,0.0,2.899747600417771,3.2472495792326623,3.93153518009252,4.36697250584953,3.755815803167475,3.943217028099784,4.436593585173782,2.010794357833356
FBgn0010435,5.570768715937151,5.734884737815223,5.061005577768282,5.679491409909018,6.49308709505454,5.955686166158403,5.785063484598199,5.861539065514591,1.995407766550286,2.373851324363364,0.7510992060875922,2.7051823615801114,2.4083419788989664,2.2144184120099855,3.595729762839265,3.4352484544154076,6.3036959587652905,6.680554000534517,6.293780577175554,6.59165365203224
FBgn0032517,0.0,0.0,0.0,0.0,0.0,0.8261622518534082,0.0,0.0,0.0,0.0,0.7510992060875922,0.0,0.0,0.0,0.0,0.0,0.0,0.9251681443015286,0.0,0.0
FBti0019204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0020912,2.139023944715947,0.0,2.4921155625374896,2.6964083087424324,0.7908883304052967,2.032753657669187,0.0,0.0,0.0,1.761462709963135,0.0,0.0,2.6748670251954714,2.2144184120099855,3.3930899437541804,0.0,0.7956050979546384,1.8862444595444556,0.0,0.0
FBti0059735,1.0941548659087026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0037846,1.7091845978653877,2.560481047699893,0.0,0.0,0.7908883304052967,0.0,0.0,0.0,1.1341651679739477,1.9956730793038828,1.2425411645506765,1.5061284696772113,1.0546121372584065,1.7770709070196742,1.3697571755208664,0.0,2.4369164547336664,2.4579954803016952,2.2847258113046256,1.3305700326255123
FBgn0026088,4.342907208892356,3.432703840548418,4.766284159411198,4.268499772874168,2.217447037860758,2.1629616537587615,1.3363458441850022,1.870985733205214,1.481491522698495,1.134357959921195,2.5314495537976587,1.9110017866630433,2.6748670251954714,2.5495687640953513,2.875206533274394,0.0,2.783758792770118,2.8663815918167,4.152326588648879,4.371228721169746
FBgn0260941,2.965189354874725,3.432703840548418,2.8415769267573183,1.9033973587865018,1.971058939947394,2.5907835779171537,2.975078369938465,1.5817697195242149,1.995407766550286,1.761462709963135,2.142535475639256,1.9110017866630433,2.899747600417771,1.7770709070196742,0.0,2.7845646273246505,3.401284813709044,3.8563466565051154,3.7979519434948146,2.010794357833356
FBgn0032455,2.4697607971785125,2.9130441092986037,2.4921155625374896,3.785656355755047,3.8945897933485214,3.8985305361487694,4.21247261916127,4.432834998766529,3.479848639041068,3.227503794331483,3.0898068699195713,3.590099661597301,2.0811620363595527,3.2472495792326623,3.595729762839265,3.6758813207176484,3.5894134168486698,3.1843040846649724,2.8981163925314117,3.5366922643946612
FBgn0261574,0.0,2.560481047699893,0.0,2.2186493436415238,4.092805171475011,4.074311645906771,3.636719716277626,4.082953328937591,3.2271874894907637,3.1323884940447195,2.8374734857031796,2.8956199710329433,0.0,1.1464259180562948,1.3697571755208664,2.300668404986712,1.6814113788930072,0.0,0.0,0.0
FBgn0041721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0029828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0811620363595527,1.1464259180562948,1.3697571755208664,0.0,3.184892448279329,2.4579954803016952,3.3271605906446915,3.7137136538145583
FBgn0039882,1.0941548659087026,3.432703840548418,0.0,2.4772157841784006,1.29882187881971,1.5520853328917437,2.017999785215336,1.870985733205214,1.481491522698495,1.134357959921195,2.8374734857031796,0.0,0.0,0.0,1.3697571755208664,0.0,1.3054514150246386,1.8862444595444556,0.0,2.471203288664616
FBgn0032840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0052813,4.931062528671512,5.90179664207651,5.305612913816205,5.299135986047763,5.04989802995988,4.5009905282905445,5.110714222373922,5.096885994058437,6.147765327007923,6.482935828390705,6.224427514117465,6.34092436698122,5.103999036426473,5.558225656876736,5.452045416619267,4.618306707518813,5.26776304881093,4.758530287665568,5.607729290808001,4.473155929136201
FBgn0001108,3.6262987529228403,3.432703840548418,3.737260865292839,3.686765812540176,2.9205324808956745,3.1259201477923946,3.3435010442847632,3.3649064055153355,1.995407766550286,2.373851324363364,2.8374734857031796,2.2267968210839455,2.899747600417771,2.5495687640953513,2.875206533274394,2.300668404986712,4.163782163305905,4.176259361074733,4.5201320703095265,3.7137136538145583
FBgn0033339,3.6262987529228403,2.560481047699893,2.8415769267573183,3.5805946314871453,3.3911920863129414,3.465780721860944,3.7225616004706445,3.8368452589388067,3.0302461734603505,3.030556947780262,2.8374734857031796,1.9110017866630433,3.5572381470418226,1.1464259180562948,2.5242673177143984,2.7845646273246505,3.4984134603642865,3.6651394212934454,3.3271605906446915,3.1001537301313253
FBgn0035312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0001114,2.7386379691375637,5.072975701079774,4.921157725844831,1.9033973587865018,5.256901669380933,5.679271234390653,5.523271027331015,5.98774988934907,2.1968416334251497,2.1971185187861617,2.3500581985874414,0.9412819952987069,6.988999141565365,6.132945766376099,6.175767683355633,6.631853582431249,7.429972616879942,7.512376394809674,7.17283201667275,7.693784929771083
FBgn0037360,2.7386379691375637,3.432703840548418,2.4921155625374896,2.8866487978311097,3.287128496511838,2.5907835779171537,2.6640009352946974,2.318095908673752,2.1968416334251497,1.134357959921195,0.0,0.9412819952987069,2.4083419788989664,2.2144184120099855,3.3930899437541804,0.0,2.22620833240179,2.4579954803016952,3.128529285469593,1.3305700326255123
FBgn0011880,0.0,0.0,0.0,0.0,0.0,0.0,0.8176679960015939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0051473,0.0,0.0,0.0,0.0,0.0,0.8261622518534082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0263396,8.966785531512679,8.138929600992759,8.258884201068923,8.462513775381137,9.66566446058216,9.61970034034447,9.563561743045424,9.482384966082215,10.49750500267587,10.621765424150869,10.244907967299806,10.214442535127072,9.693937548393006,9.65834718877729,9.495541575162505,9.597291620420618,8.728219927186672,8.526117211913723,8.087940349657824,8.40450092679628
FBgn0001253,1.0941548659087026,1.3967154662842154,0.0,0.0,0.0,1.7307000956250065,2.266868463367884,0.0,0.0,0.0,0.0,0.0,1.0546121372584065,2.5495687640953513,2.0595426344676593,2.300668404986712,0.0,0.0,0.0,0.0
FBgn0032261,1.0941548659087026,0.0,0.0,0.9363222169939821,0.0,0.47142825322983684,1.3363458441850022,1.219656184569489,0.6757776155756613,2.531277625487158,3.2011470819583705,1.5061284696772113,1.0546121372584065,2.5495687640953513,3.1572625708041,2.7845646273246505,0.0,0.0,1.195917611065015,0.0
FBgn0260968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0003598,0.0,0.0,1.3459684640736334,0.0,0.0,0.47142825322983684,1.7170628495487912,1.5817697195242149,0.6757776155756613,1.134357959921195,1.2425411645506765,0.0,0.0,1.1464259180562948,0.0,0.0,1.3054514150246386,0.9251681443015286,0.0,0.0
